"PLOT" "SUBPLT" "SPECIES" "IND" "SURV" "GERM" "ESTAB" "LIGHT" "LITTER" "CAGE" "GAP"
5 "9" "Inga" 5 1 1 1 200000 "4" 1 1
5 "9" "Inga" 2 1 1 1 200000 "4" 1 1
5 "9" "Inga" 3 1 1 1 200000 "4" 1 1
5 "9" "Inga" 1 1 1 1 200000 "4" 1 1
5 "9" "Inga" 6 0 0 0 200000 "4" 1 1
5 "9" "Maclura" 1 0 0 0 200000 "4" 1 1
5 "9" "Maclura" 2 0 0 0 200000 "4" 1 1
5 "9" "Maclura" 3 0 0 0 200000 "4" 1 1
5 "9" "Maclura" 4 0 0 0 200000 "4" 1 1
5 "9" "Maclura" 5 0 0 0 200000 "4" 1 1
5 "9" "Maclura" 6 0 0 0 200000 "4" 1 1
5 "9" "C. racemosa" 3 1 1 1 200000 "4" 1 1
5 "9" "C. racemosa" 1 1 1 1 200000 "4" 1 1
5 "9" "C. racemosa" 2 1 1 1 200000 "4" 1 1
5 "9" "C. racemosa" 4 0 0 0 200000 "4" 1 1
5 "9" "C. racemosa" 5 0 0 0 200000 "4" 1 1
5 "9" "C. racemosa" 6 0 0 0 200000 "4" 1 1
5 "9" "Strychnos" 1 0 0 0 200000 "4" 1 1
5 "9" "Strychnos" 2 0 0 0 200000 "4" 1 1
5 "9" "Strychnos" 3 0 0 0 200000 "4" 1 1
5 "9" "Strychnos" 4 0 0 0 200000 "4" 1 1
5 "9" "Strychnos" 5 0 0 0 200000 "4" 1 1
5 "9" "Strychnos" 6 0 0 0 200000 "4" 1 1
5 "11" "Ardisia" 2 1 1 1 100000 "0" 1 1
5 "11" "Ardisia" 1 1 1 1 100000 "0" 1 1
5 "11" "Ardisia" 3 0 0 0 100000 "0" 1 1
5 "11" "Ardisia" 4 0 0 0 100000 "0" 1 1
5 "11" "Ardisia" 5 0 0 0 100000 "0" 1 1
5 "11" "Ardisia" 6 0 0 0 100000 "0" 1 1
5 "11" "C. biflora" 1 1 1 1 100000 "0" 1 1
5 "11" "C. biflora" 3 1 1 1 100000 "0" 1 1
5 "11" "C. biflora" 2 1 0 1 100000 "0" 1 1
5 "11" "C. biflora" 4 0 0 0 100000 "0" 1 1
5 "11" "C. biflora" 5 0 0 0 100000 "0" 1 1
5 "11" "C. biflora" 6 0 0 0 100000 "0" 1 1
5 "11" "Gouania" 1 0 0 0 100000 "0" 1 1
5 "11" "Gouania" 2 0 0 0 100000 "0" 1 1
5 "11" "Gouania" 3 0 0 0 100000 "0" 1 1
5 "11" "Gouania" 4 0 0 0 100000 "0" 1 1
5 "11" "Gouania" 5 0 0 0 100000 "0" 1 1
5 "11" "Gouania" 6 0 0 0 100000 "0" 1 1
5 "11" "Hirtella" 3 1 1 1 100000 "0" 1 1
5 "11" "Hirtella" 1 1 1 1 100000 "0" 1 1
5 "11" "Hirtella" 4 1 1 1 100000 "0" 1 1
5 "11" "Hirtella" 5 1 0 1 100000 "0" 1 1
5 "11" "Hirtella" 2 1 0 1 100000 "0" 1 1
5 "11" "Hirtella" 6 1 0 1 100000 "0" 1 1
5 "11" "Inga" 4 1 1 1 100000 "0" 1 1
5 "11" "Inga" 5 1 1 1 100000 "0" 1 1
5 "11" "Inga" 2 1 1 1 100000 "0" 1 1
5 "11" "Inga" 6 1 1 1 100000 "0" 1 1
5 "11" "Inga" 3 1 1 1 100000 "0" 1 1
5 "11" "Inga" 1 1 1 1 100000 "0" 1 1
5 "11" "Maclura" 1 0 0 0 100000 "0" 1 1
5 "11" "Maclura" 2 0 0 0 100000 "0" 1 1
5 "11" "Maclura" 3 0 0 0 100000 "0" 1 1
5 "11" "Maclura" 4 0 0 0 100000 "0" 1 1
5 "11" "Maclura" 5 0 0 0 100000 "0" 1 1
5 "11" "Maclura" 6 0 0 0 100000 "0" 1 1
5 "11" "C. racemosa" 6 1 1 1 100000 "0" 1 1
5 "11" "C. racemosa" 2 1 1 1 100000 "0" 1 1
5 "11" "C. racemosa" 3 1 1 1 100000 "0" 1 1
5 "11" "C. racemosa" 4 1 1 1 100000 "0" 1 1
5 "11" "C. racemosa" 1 1 1 1 100000 "0" 1 1
5 "11" "C. racemosa" 5 1 1 1 100000 "0" 1 1
5 "11" "Strychnos" 1 1 0 1 100000 "0" 1 1
5 "11" "Strychnos" 2 1 0 1 100000 "0" 1 1
5 "11" "Strychnos" 3 0 0 0 100000 "0" 1 1
5 "11" "Strychnos" 4 0 0 0 100000 "0" 1 1
5 "11" "Strychnos" 5 0 0 0 100000 "0" 1 1
5 "11" "Strychnos" 6 0 0 0 100000 "0" 1 1
5 "14" "Ardisia" 2 1 1 0 200000 "2" 1 1
5 "14" "Ardisia" 1 1 1 1 200000 "2" 1 1
5 "14" "Ardisia" 3 0 0 0 200000 "2" 1 1
5 "14" "Ardisia" 4 0 0 0 200000 "2" 1 1
5 "14" "Ardisia" 5 0 0 0 200000 "2" 1 1
5 "14" "Ardisia" 6 0 0 0 200000 "2" 1 1
5 "14" "C. biflora" 2 1 1 1 200000 "2" 1 1
5 "14" "C. biflora" 1 1 1 1 200000 "2" 1 1
5 "14" "C. biflora" 3 1 1 1 200000 "2" 1 1
5 "14" "C. biflora" 4 0 0 0 200000 "2" 1 1
5 "14" "C. biflora" 5 0 0 0 200000 "2" 1 1
5 "14" "C. biflora" 6 0 0 0 200000 "2" 1 1
5 "14" "Gouania" 1 0 0 0 200000 "2" 1 1
5 "14" "Gouania" 2 0 0 0 200000 "2" 1 1
5 "14" "Gouania" 3 0 0 0 200000 "2" 1 1
5 "14" "Gouania" 4 0 0 0 200000 "2" 1 1
5 "14" "Gouania" 5 0 0 0 200000 "2" 1 1
5 "14" "Gouania" 6 0 0 0 200000 "2" 1 1
5 "14" "Hirtella" 1 1 1 1 200000 "2" 1 1
5 "14" "Hirtella" 5 1 0 1 200000 "2" 1 1
5 "14" "Hirtella" 3 1 0 1 200000 "2" 1 1
5 "14" "Hirtella" 2 1 0 1 200000 "2" 1 1
5 "14" "Hirtella" 4 1 0 1 200000 "2" 1 1
5 "14" "Hirtella" 6 0 0 0 200000 "2" 1 1
5 "14" "Inga" 5 1 1 1 200000 "2" 1 1
5 "14" "Inga" 6 1 1 1 200000 "2" 1 1
5 "14" "Inga" 4 1 1 1 200000 "2" 1 1
5 "14" "Inga" 1 1 1 1 200000 "2" 1 1
5 "14" "Inga" 3 1 1 1 200000 "2" 1 1
5 "14" "Inga" 2 1 1 1 200000 "2" 1 1
5 "14" "Maclura" 1 0 0 0 200000 "2" 1 1
5 "14" "Maclura" 2 0 0 0 200000 "2" 1 1
5 "14" "Maclura" 3 0 0 0 200000 "2" 1 1
5 "14" "Maclura" 4 0 0 0 200000 "2" 1 1
5 "14" "Maclura" 5 0 0 0 200000 "2" 1 1
5 "14" "Maclura" 6 0 0 0 200000 "2" 1 1
5 "14" "C. racemosa" 3 1 1 1 200000 "2" 1 1
5 "14" "C. racemosa" 6 1 1 1 200000 "2" 1 1
5 "14" "C. racemosa" 4 1 1 1 200000 "2" 1 1
5 "14" "C. racemosa" 1 1 1 1 200000 "2" 1 1
5 "14" "C. racemosa" 2 1 1 1 200000 "2" 1 1
5 "14" "C. racemosa" 5 1 1 1 200000 "2" 1 1
5 "14" "Strychnos" 2 1 1 1 200000 "2" 1 1
5 "14" "Strychnos" 1 1 1 1 200000 "2" 1 1
5 "14" "Strychnos" 3 0 0 0 200000 "2" 1 1
5 "14" "Strychnos" 4 0 0 0 200000 "2" 1 1
5 "14" "Strychnos" 5 0 0 0 200000 "2" 1 1
5 "14" "Strychnos" 6 0 0 0 200000 "2" 1 1
5 "15" "Ardisia" 2 1 1 1 100000 "1" 1 1
5 "15" "Ardisia" 3 1 1 1 100000 "1" 1 1
5 "15" "Ardisia" 1 1 1 1 100000 "1" 1 1
5 "15" "Ardisia" 4 0 0 0 100000 "1" 1 1
5 "15" "Ardisia" 5 0 0 0 100000 "1" 1 1
5 "15" "Ardisia" 6 0 0 0 100000 "1" 1 1
5 "15" "C. biflora" 1 1 1 1 100000 "1" 1 1
5 "15" "C. biflora" 2 1 1 1 100000 "1" 1 1
5 "15" "C. biflora" 3 0 0 0 100000 "1" 1 1
5 "15" "C. biflora" 4 0 0 0 100000 "1" 1 1
5 "15" "C. biflora" 5 0 0 0 100000 "1" 1 1
5 "15" "C. biflora" 6 0 0 0 100000 "1" 1 1
5 "15" "Gouania" 1 0 0 0 100000 "1" 1 1
5 "15" "Gouania" 2 0 0 0 100000 "1" 1 1
5 "15" "Gouania" 3 0 0 0 100000 "1" 1 1
5 "15" "Gouania" 4 0 0 0 100000 "1" 1 1
5 "15" "Gouania" 5 0 0 0 100000 "1" 1 1
5 "15" "Gouania" 6 0 0 0 100000 "1" 1 1
5 "15" "Hirtella" 3 1 1 1 100000 "1" 1 1
5 "15" "Hirtella" 5 1 0 1 100000 "1" 1 1
5 "15" "Hirtella" 1 1 0 1 100000 "1" 1 1
5 "15" "Hirtella" 4 1 0 1 100000 "1" 1 1
5 "15" "Hirtella" 2 1 0 1 100000 "1" 1 1
5 "15" "Hirtella" 6 0 0 0 100000 "1" 1 1
5 "15" "Inga" 2 1 1 1 100000 "1" 1 1
5 "15" "Inga" 4 1 1 1 100000 "1" 1 1
5 "15" "Inga" 5 1 1 1 100000 "1" 1 1
5 "15" "Inga" 3 1 1 1 100000 "1" 1 1
5 "15" "Inga" 1 1 1 1 100000 "1" 1 1
5 "15" "Inga" 6 0 0 0 100000 "1" 1 1
5 "15" "Maclura" 1 0 0 0 100000 "1" 1 1
5 "15" "Maclura" 2 0 0 0 100000 "1" 1 1
5 "15" "Maclura" 3 0 0 0 100000 "1" 1 1
5 "15" "Maclura" 4 0 0 0 100000 "1" 1 1
5 "15" "Maclura" 5 0 0 0 100000 "1" 1 1
5 "15" "Maclura" 6 0 0 0 100000 "1" 1 1
5 "15" "C. racemosa" 5 1 1 1 100000 "1" 1 1
5 "15" "C. racemosa" 3 1 1 1 100000 "1" 1 1
5 "15" "C. racemosa" 4 1 1 1 100000 "1" 1 1
5 "15" "C. racemosa" 2 1 1 1 100000 "1" 1 1
5 "15" "C. racemosa" 1 1 1 1 100000 "1" 1 1
5 "15" "C. racemosa" 6 0 0 0 100000 "1" 1 1
5 "15" "Strychnos" 2 1 1 0 100000 "1" 1 1
5 "15" "Strychnos" 3 1 1 0 100000 "1" 1 1
5 "15" "Strychnos" 1 1 1 0 100000 "1" 1 1
5 "15" "Strychnos" 4 0 0 0 100000 "1" 1 1
5 "15" "Strychnos" 5 0 0 0 100000 "1" 1 1
5 "15" "Strychnos" 6 0 0 0 100000 "1" 1 1
6 "2" "Ardisia" 1 0 0 0 63096 "2" 0 1
6 "2" "Ardisia" 2 0 0 0 63096 "2" 0 1
6 "2" "Ardisia" 3 0 0 0 63096 "2" 0 1
6 "2" "Ardisia" 4 0 0 0 63096 "2" 0 1
6 "2" "Ardisia" 5 0 0 0 63096 "2" 0 1
6 "2" "Ardisia" 6 0 0 0 63096 "2" 0 1
6 "2" "C. biflora" 1 1 1 0 63096 "2" 0 1
6 "2" "C. biflora" 2 0 0 0 63096 "2" 0 1
6 "2" "C. biflora" 3 0 0 0 63096 "2" 0 1
6 "2" "C. biflora" 4 0 0 0 63096 "2" 0 1
6 "2" "C. biflora" 5 0 0 0 63096 "2" 0 1
6 "2" "C. biflora" 6 0 0 0 63096 "2" 0 1
6 "2" "Gouania" 1 0 0 0 63096 "2" 0 1
6 "2" "Gouania" 2 0 0 0 63096 "2" 0 1
6 "2" "Gouania" 3 0 0 0 63096 "2" 0 1
6 "2" "Gouania" 4 0 0 0 63096 "2" 0 1
6 "2" "Gouania" 5 0 0 0 63096 "2" 0 1
6 "2" "Gouania" 6 0 0 0 63096 "2" 0 1
6 "2" "Hirtella" 1 0 0 0 63096 "2" 0 1
6 "2" "Hirtella" 2 0 0 0 63096 "2" 0 1
6 "2" "Hirtella" 3 0 0 0 63096 "2" 0 1
6 "2" "Hirtella" 4 0 0 0 63096 "2" 0 1
6 "2" "Hirtella" 5 0 0 0 63096 "2" 0 1
6 "2" "Hirtella" 6 0 0 0 63096 "2" 0 1
6 "2" "Inga" 1 1 1 1 63096 "2" 0 1
6 "2" "Inga" 2 0 0 0 63096 "2" 0 1
6 "2" "Inga" 3 0 0 0 63096 "2" 0 1
6 "2" "Inga" 4 0 0 0 63096 "2" 0 1
6 "2" "Inga" 5 0 0 0 63096 "2" 0 1
6 "2" "Inga" 6 0 0 0 63096 "2" 0 1
6 "2" "Maclura" 1 0 0 0 63096 "2" 0 1
6 "2" "Maclura" 2 0 0 0 63096 "2" 0 1
6 "2" "Maclura" 3 0 0 0 63096 "2" 0 1
6 "2" "Maclura" 4 0 0 0 63096 "2" 0 1
6 "2" "Maclura" 5 0 0 0 63096 "2" 0 1
6 "2" "Maclura" 6 0 0 0 63096 "2" 0 1
6 "2" "C. racemosa" 1 0 0 0 63096 "2" 0 1
6 "2" "C. racemosa" 2 0 0 0 63096 "2" 0 1
6 "2" "C. racemosa" 3 0 0 0 63096 "2" 0 1
6 "2" "C. racemosa" 4 0 0 0 63096 "2" 0 1
6 "2" "C. racemosa" 5 0 0 0 63096 "2" 0 1
6 "2" "C. racemosa" 6 0 0 0 63096 "2" 0 1
6 "2" "Strychnos" 1 0 0 0 63096 "2" 0 1
6 "2" "Strychnos" 2 0 0 0 63096 "2" 0 1
6 "2" "Strychnos" 3 0 0 0 63096 "2" 0 1
6 "2" "Strychnos" 4 0 0 0 63096 "2" 0 1
6 "2" "Strychnos" 5 0 0 0 63096 "2" 0 1
6 "2" "Strychnos" 6 0 0 0 63096 "2" 0 1
6 "4" "Ardisia" 1 0 0 0 50119 "1" 0 1
6 "4" "Ardisia" 2 0 0 0 50119 "1" 0 1
6 "4" "Ardisia" 3 0 0 0 50119 "1" 0 1
6 "4" "Ardisia" 4 0 0 0 50119 "1" 0 1
6 "4" "Ardisia" 5 0 0 0 50119 "1" 0 1
6 "4" "Ardisia" 6 0 0 0 50119 "1" 0 1
6 "4" "C. biflora" 1 0 0 0 50119 "1" 0 1
6 "4" "C. biflora" 2 0 0 0 50119 "1" 0 1
6 "4" "C. biflora" 3 0 0 0 50119 "1" 0 1
6 "4" "C. biflora" 4 0 0 0 50119 "1" 0 1
6 "4" "C. biflora" 5 0 0 0 50119 "1" 0 1
6 "4" "C. biflora" 6 0 0 0 50119 "1" 0 1
6 "4" "Gouania" 1 1 1 1 50119 "1" 0 1
6 "4" "Gouania" 2 1 1 0 50119 "1" 0 1
6 "4" "Gouania" 3 0 0 0 50119 "1" 0 1
6 "4" "Gouania" 4 0 0 0 50119 "1" 0 1
6 "4" "Gouania" 5 0 0 0 50119 "1" 0 1
6 "4" "Gouania" 6 0 0 0 50119 "1" 0 1
6 "4" "Hirtella" 1 0 0 0 50119 "1" 0 1
6 "4" "Hirtella" 2 0 0 0 50119 "1" 0 1
6 "4" "Hirtella" 3 0 0 0 50119 "1" 0 1
6 "4" "Hirtella" 4 0 0 0 50119 "1" 0 1
6 "4" "Hirtella" 5 0 0 0 50119 "1" 0 1
6 "4" "Hirtella" 6 0 0 0 50119 "1" 0 1
6 "4" "Inga" 1 0 0 0 50119 "1" 0 1
6 "4" "Inga" 2 0 0 0 50119 "1" 0 1
6 "4" "Inga" 3 0 0 0 50119 "1" 0 1
6 "4" "Inga" 4 0 0 0 50119 "1" 0 1
6 "4" "Inga" 5 0 0 0 50119 "1" 0 1
6 "4" "Inga" 6 0 0 0 50119 "1" 0 1
6 "4" "Maclura" 1 0 0 0 50119 "1" 0 1
6 "4" "Maclura" 2 0 0 0 50119 "1" 0 1
6 "4" "Maclura" 3 0 0 0 50119 "1" 0 1
6 "4" "Maclura" 4 0 0 0 50119 "1" 0 1
6 "4" "Maclura" 5 0 0 0 50119 "1" 0 1
6 "4" "Maclura" 6 0 0 0 50119 "1" 0 1
6 "4" "C. racemosa" 1 1 1 1 50119 "1" 0 1
6 "4" "C. racemosa" 2 0 0 0 50119 "1" 0 1
6 "4" "C. racemosa" 3 0 0 0 50119 "1" 0 1
6 "4" "C. racemosa" 4 0 0 0 50119 "1" 0 1
6 "4" "C. racemosa" 5 0 0 0 50119 "1" 0 1
6 "4" "C. racemosa" 6 0 0 0 50119 "1" 0 1
6 "4" "Strychnos" 4 1 1 1 50119 "1" 0 1
6 "4" "Strychnos" 3 1 1 1 50119 "1" 0 1
6 "4" "Strychnos" 2 1 1 1 50119 "1" 0 1
6 "4" "Strychnos" 1 1 1 1 50119 "1" 0 1
6 "4" "Strychnos" 5 0 0 0 50119 "1" 0 1
6 "4" "Strychnos" 6 0 0 0 50119 "1" 0 1
6 "6" "Ardisia" 1 1 1 1 100000 "0" 0 1
6 "6" "Ardisia" 2 1 1 1 100000 "0" 0 1
6 "6" "Ardisia" 3 0 0 0 100000 "0" 0 1
6 "6" "Ardisia" 4 0 0 0 100000 "0" 0 1
6 "6" "Ardisia" 5 0 0 0 100000 "0" 0 1
6 "6" "Ardisia" 6 0 0 0 100000 "0" 0 1
6 "6" "C. biflora" 2 1 1 1 100000 "0" 0 1
6 "6" "C. biflora" 3 1 1 1 100000 "0" 0 1
6 "6" "C. biflora" 1 1 1 1 100000 "0" 0 1
6 "6" "C. biflora" 4 0 0 0 100000 "0" 0 1
6 "6" "C. biflora" 5 0 0 0 100000 "0" 0 1
6 "6" "C. biflora" 6 0 0 0 100000 "0" 0 1
6 "6" "Gouania" 1 0 0 0 100000 "0" 0 1
6 "6" "Gouania" 2 0 0 0 100000 "0" 0 1
6 "6" "Gouania" 3 0 0 0 100000 "0" 0 1
6 "6" "Gouania" 4 0 0 0 100000 "0" 0 1
6 "6" "Gouania" 5 0 0 0 100000 "0" 0 1
6 "6" "Gouania" 6 0 0 0 100000 "0" 0 1
6 "6" "Hirtella" 1 1 0 1 100000 "0" 0 1
6 "6" "Hirtella" 2 0 0 0 100000 "0" 0 1
6 "6" "Hirtella" 3 0 0 0 100000 "0" 0 1
6 "6" "Hirtella" 4 0 0 0 100000 "0" 0 1
6 "6" "Hirtella" 5 0 0 0 100000 "0" 0 1
6 "6" "Hirtella" 6 0 0 0 100000 "0" 0 1
6 "6" "Inga" 1 0 0 0 100000 "0" 0 1
6 "6" "Inga" 2 0 0 0 100000 "0" 0 1
6 "6" "Inga" 3 0 0 0 100000 "0" 0 1
6 "6" "Inga" 4 0 0 0 100000 "0" 0 1
6 "6" "Inga" 5 0 0 0 100000 "0" 0 1
6 "6" "Inga" 6 0 0 0 100000 "0" 0 1
6 "6" "Maclura" 1 0 0 0 100000 "0" 0 1
6 "6" "Maclura" 2 0 0 0 100000 "0" 0 1
6 "6" "Maclura" 3 0 0 0 100000 "0" 0 1
6 "6" "Maclura" 4 0 0 0 100000 "0" 0 1
6 "6" "Maclura" 5 0 0 0 100000 "0" 0 1
6 "6" "Maclura" 6 0 0 0 100000 "0" 0 1
6 "6" "C. racemosa" 1 0 0 0 100000 "0" 0 1
6 "6" "C. racemosa" 2 0 0 0 100000 "0" 0 1
6 "6" "C. racemosa" 3 0 0 0 100000 "0" 0 1
6 "6" "C. racemosa" 4 0 0 0 100000 "0" 0 1
6 "6" "C. racemosa" 5 0 0 0 100000 "0" 0 1
6 "6" "C. racemosa" 6 0 0 0 100000 "0" 0 1
6 "6" "Strychnos" 1 1 0 1 100000 "0" 0 1
6 "6" "Strychnos" 2 0 0 0 100000 "0" 0 1
6 "6" "Strychnos" 3 0 0 0 100000 "0" 0 1
6 "6" "Strychnos" 4 0 0 0 100000 "0" 0 1
6 "6" "Strychnos" 5 0 0 0 100000 "0" 0 1
6 "6" "Strychnos" 6 0 0 0 100000 "0" 0 1
6 "7" "Ardisia" 1 1 1 1 100000 "4" 0 1
6 "7" "Ardisia" 2 1 0 1 100000 "4" 0 1
6 "7" "Ardisia" 3 0 0 0 100000 "4" 0 1
6 "7" "Ardisia" 4 0 0 0 100000 "4" 0 1
6 "7" "Ardisia" 5 0 0 0 100000 "4" 0 1
6 "7" "Ardisia" 6 0 0 0 100000 "4" 0 1
6 "7" "C. biflora" 1 1 1 1 100000 "4" 0 1
6 "7" "C. biflora" 2 0 0 0 100000 "4" 0 1
6 "7" "C. biflora" 3 0 0 0 100000 "4" 0 1
6 "7" "C. biflora" 4 0 0 0 100000 "4" 0 1
6 "7" "C. biflora" 5 0 0 0 100000 "4" 0 1
6 "7" "C. biflora" 6 0 0 0 100000 "4" 0 1
6 "7" "Gouania" 1 0 0 0 100000 "4" 0 1
6 "7" "Gouania" 2 0 0 0 100000 "4" 0 1
6 "7" "Gouania" 3 0 0 0 100000 "4" 0 1
6 "7" "Gouania" 4 0 0 0 100000 "4" 0 1
6 "7" "Gouania" 5 0 0 0 100000 "4" 0 1
6 "7" "Gouania" 6 0 0 0 100000 "4" 0 1
6 "7" "Hirtella" 1 0 0 0 100000 "4" 0 1
6 "7" "Hirtella" 2 0 0 0 100000 "4" 0 1
6 "7" "Hirtella" 3 0 0 0 100000 "4" 0 1
6 "7" "Hirtella" 4 0 0 0 100000 "4" 0 1
6 "7" "Hirtella" 5 0 0 0 100000 "4" 0 1
6 "7" "Hirtella" 6 0 0 0 100000 "4" 0 1
6 "7" "Inga" 1 1 1 1 100000 "4" 0 1
6 "7" "Inga" 2 0 0 0 100000 "4" 0 1
6 "7" "Inga" 3 0 0 0 100000 "4" 0 1
6 "7" "Inga" 4 0 0 0 100000 "4" 0 1
6 "7" "Inga" 5 0 0 0 100000 "4" 0 1
6 "7" "Inga" 6 0 0 0 100000 "4" 0 1
6 "7" "Maclura" 1 0 0 0 100000 "4" 0 1
6 "7" "Maclura" 2 0 0 0 100000 "4" 0 1
6 "7" "Maclura" 3 0 0 0 100000 "4" 0 1
6 "7" "Maclura" 4 0 0 0 100000 "4" 0 1
6 "7" "Maclura" 5 0 0 0 100000 "4" 0 1
6 "7" "Maclura" 6 0 0 0 100000 "4" 0 1
6 "7" "C. racemosa" 1 0 0 0 100000 "4" 0 1
6 "7" "C. racemosa" 2 0 0 0 100000 "4" 0 1
6 "7" "C. racemosa" 3 0 0 0 100000 "4" 0 1
6 "7" "C. racemosa" 4 0 0 0 100000 "4" 0 1
6 "7" "C. racemosa" 5 0 0 0 100000 "4" 0 1
6 "7" "C. racemosa" 6 0 0 0 100000 "4" 0 1
6 "7" "Strychnos" 1 0 0 0 100000 "4" 0 1
6 "7" "Strychnos" 2 0 0 0 100000 "4" 0 1
6 "7" "Strychnos" 3 0 0 0 100000 "4" 0 1
6 "7" "Strychnos" 4 0 0 0 100000 "4" 0 1
6 "7" "Strychnos" 5 0 0 0 100000 "4" 0 1
6 "7" "Strychnos" 6 0 0 0 100000 "4" 0 1
6 "10" "Ardisia" 2 1 1 1 501.2 "0" 1 1
6 "10" "Ardisia" 1 1 1 1 501.2 "0" 1 1
6 "10" "Ardisia" 3 1 0 1 501.2 "0" 1 1
6 "10" "Ardisia" 4 0 0 0 501.2 "0" 1 1
6 "10" "Ardisia" 5 0 0 0 501.2 "0" 1 1
6 "10" "Ardisia" 6 0 0 0 501.2 "0" 1 1
6 "10" "C. biflora" 1 0 0 0 501.2 "0" 1 1
6 "10" "C. biflora" 2 0 0 0 501.2 "0" 1 1
6 "10" "C. biflora" 3 0 0 0 501.2 "0" 1 1
6 "10" "C. biflora" 4 0 0 0 501.2 "0" 1 1
6 "10" "C. biflora" 5 0 0 0 501.2 "0" 1 1
6 "10" "C. biflora" 6 0 0 0 501.2 "0" 1 1
6 "10" "Gouania" 1 1 1 1 501.2 "0" 1 1
6 "10" "Gouania" 2 1 1 1 501.2 "0" 1 1
6 "10" "Gouania" 3 0 0 0 501.2 "0" 1 1
6 "10" "Gouania" 4 0 0 0 501.2 "0" 1 1
6 "10" "Gouania" 5 0 0 0 501.2 "0" 1 1
6 "10" "Gouania" 6 0 0 0 501.2 "0" 1 1
6 "10" "Hirtella" 1 1 1 1 501.2 "0" 1 1
6 "10" "Hirtella" 2 1 1 1 501.2 "0" 1 1
6 "10" "Hirtella" 3 1 0 1 501.2 "0" 1 1
6 "10" "Hirtella" 4 1 0 1 501.2 "0" 1 1
6 "10" "Hirtella" 5 0 0 0 501.2 "0" 1 1
6 "10" "Hirtella" 6 0 0 0 501.2 "0" 1 1
6 "10" "Inga" 6 1 1 0 501.2 "0" 1 1
6 "10" "Inga" 4 1 1 0 501.2 "0" 1 1
6 "10" "Inga" 5 1 1 1 501.2 "0" 1 1
6 "10" "Inga" 3 1 1 1 501.2 "0" 1 1
6 "10" "Inga" 1 1 1 1 501.2 "0" 1 1
6 "10" "Inga" 2 1 1 1 501.2 "0" 1 1
6 "10" "Maclura" 1 1 1 1 501.2 "0" 1 1
6 "10" "Maclura" 2 0 0 0 501.2 "0" 1 1
6 "10" "Maclura" 3 0 0 0 501.2 "0" 1 1
6 "10" "Maclura" 4 0 0 0 501.2 "0" 1 1
6 "10" "Maclura" 5 0 0 0 501.2 "0" 1 1
6 "10" "Maclura" 6 0 0 0 501.2 "0" 1 1
6 "10" "C. racemosa" 1 1 1 1 501.2 "0" 1 1
6 "10" "C. racemosa" 2 1 1 1 501.2 "0" 1 1
6 "10" "C. racemosa" 3 1 1 0 501.2 "0" 1 1
6 "10" "C. racemosa" 4 0 0 0 501.2 "0" 1 1
6 "10" "C. racemosa" 5 0 0 0 501.2 "0" 1 1
6 "10" "C. racemosa" 6 0 0 0 501.2 "0" 1 1
6 "10" "Strychnos" 2 1 1 1 501.2 "0" 1 1
6 "10" "Strychnos" 3 1 1 0 501.2 "0" 1 1
6 "10" "Strychnos" 1 1 1 1 501.2 "0" 1 1
6 "10" "Strychnos" 4 0 0 0 501.2 "0" 1 1
6 "10" "Strychnos" 5 0 0 0 501.2 "0" 1 1
6 "10" "Strychnos" 6 0 0 0 501.2 "0" 1 1
6 "12" "Ardisia" 1 1 1 1 100000 "1" 1 1
6 "12" "Ardisia" 2 1 1 1 100000 "1" 1 1
6 "12" "Ardisia" 3 0 0 0 100000 "1" 1 1
6 "12" "Ardisia" 4 0 0 0 100000 "1" 1 1
6 "12" "Ardisia" 5 0 0 0 100000 "1" 1 1
6 "12" "Ardisia" 6 0 0 0 100000 "1" 1 1
6 "12" "C. biflora" 1 1 1 1 100000 "1" 1 1
6 "12" "C. biflora" 2 0 0 0 100000 "1" 1 1
6 "12" "C. biflora" 3 0 0 0 100000 "1" 1 1
6 "12" "C. biflora" 4 0 0 0 100000 "1" 1 1
6 "12" "C. biflora" 5 0 0 0 100000 "1" 1 1
6 "12" "C. biflora" 6 0 0 0 100000 "1" 1 1
6 "12" "Gouania" 2 1 1 1 100000 "1" 1 1
6 "12" "Gouania" 1 1 1 0 100000 "1" 1 1
6 "12" "Gouania" 3 0 0 0 100000 "1" 1 1
6 "12" "Gouania" 4 0 0 0 100000 "1" 1 1
6 "12" "Gouania" 5 0 0 0 100000 "1" 1 1
6 "12" "Gouania" 6 0 0 0 100000 "1" 1 1
6 "12" "Hirtella" 3 1 1 1 100000 "1" 1 1
6 "12" "Hirtella" 1 1 1 1 100000 "1" 1 1
6 "12" "Hirtella" 2 1 1 1 100000 "1" 1 1
6 "12" "Hirtella" 4 0 0 0 100000 "1" 1 1
6 "12" "Hirtella" 5 0 0 0 100000 "1" 1 1
6 "12" "Hirtella" 6 0 0 0 100000 "1" 1 1
6 "12" "Inga" 3 1 1 1 100000 "1" 1 1
6 "12" "Inga" 2 1 1 1 100000 "1" 1 1
6 "12" "Inga" 1 1 1 1 100000 "1" 1 1
6 "12" "Inga" 4 1 1 1 100000 "1" 1 1
6 "12" "Inga" 5 0 0 0 100000 "1" 1 1
6 "12" "Inga" 6 0 0 0 100000 "1" 1 1
6 "12" "Maclura" 1 0 0 0 100000 "1" 1 1
6 "12" "Maclura" 2 0 0 0 100000 "1" 1 1
